id,sitio,fecha,refugios,tratamiento,individuo,edad,ubicacion,id2,hobotc,idhobo,hobota,hora,pipf,peso,peso_1,peso1,peso2,pesosuma,actividad,horarios,medicont,tiempo,exacta,variacion,perdida,restante,perdida2,restante2,suma
529,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,15:30,,29.03,34.45,31.12,3.33,34.45,Baja,03:30 p. m. a 06:30 p. m.,G,G,E,-9.666182874,9.666182874,90.33381713,0.1,0.9,1
530,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,18:30,,31.12,34.45,27.83,6.62,34.45,Alta,06:30 p. m. a 09:30 p. m.,H,H,F,-19.21625544,19.21625544,80.78374456,0.19,0.81,1
532,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,21:30,PI,105.45,105.45,99.45,6,105.45,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-5.689900427,5.689900427,94.31009957,0.06,0.94,1
533,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,00:30,,99.45,105.45,100.26,5.19,105.45,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-4.921763869,4.921763869,95.07823613,0.05,0.95,1
534,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,04:30,,100.26,105.45,99.27,6.18,105.45,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-5.86059744,5.86059744,94.13940256,0.06,0.94,1
535,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,08:30,,99.27,105.45,99.28,6.17,105.45,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-5.851114272,5.851114272,94.14888573,0.06,0.94,1
536,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,10:30,,99.28,105.45,98.88,6.57,105.45,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-6.230440967,6.230440967,93.76955903,0.06,0.94,1
537,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,12:30,,98.88,105.45,98.96,6.49,105.45,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-6.154575628,6.154575628,93.84542437,0.06,0.94,1
538,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,15:30,,98.96,105.45,98.34,7.11,105.45,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-6.742532006,6.742532006,93.25746799,0.07,0.93,1
539,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,18:30,,98.34,105.45,97.8,7.65,105.45,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-7.254623044,7.254623044,92.74537696,0.07,0.93,1
541,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,21:30,PI,39.25,39.25,37.9,1.35,39.25,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-3.439490446,3.439490446,96.56050955,0.03,0.97,1
543,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,04:30,,39.08,39.25,39.01,0.24,39.25,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-0.611464968,0.611464968,99.38853503,0.01,0.99,1
544,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,08:30,,39.01,39.25,38.84,0.41,39.25,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.044585987,1.044585987,98.95541401,0.01,0.99,1
545,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,10:30,,38.84,39.25,38.39,0.86,39.25,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-2.191082803,2.191082803,97.8089172,0.02,0.98,1
546,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,12:30,,38.39,39.25,38.41,0.84,39.25,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-2.140127389,2.140127389,97.85987261,0.02,0.98,1
547,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,15:30,,38.41,39.25,38.3,0.95,39.25,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-2.420382166,2.420382166,97.57961783,0.02,0.98,1
548,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,18:30,,38.3,39.25,37.83,1.42,39.25,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-3.617834395,3.617834395,96.38216561,0.04,0.96,1
550,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,21:30,PI,111.48,111.48,108.74,2.74,111.48,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-2.457839971,2.457839971,97.54216003,0.02,0.98,1
553,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,08:30,,111.33,111.48,110.83,0.65,111.48,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-0.583064227,0.583064227,99.41693577,0.01,0.99,1
554,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,10:30,,110.83,111.48,110.48,1,111.48,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-0.897021887,0.897021887,99.10297811,0.01,0.99,1
556,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,15:30,,111,111.48,110.74,0.74,111.48,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-0.663796197,0.663796197,99.3362038,0.01,0.99,1
557,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,18:30,,110.74,111.48,109.67,1.81,111.48,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-1.623609616,1.623609616,98.37639038,0.02,0.98,1
559,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,21:30,PI,38.7,38.7,38.07,0.63,38.7,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.627906977,1.627906977,98.37209302,0.02,0.98,1
560,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,00:30,,38.07,38.7,38.22,0.48,38.7,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-1.240310078,1.240310078,98.75968992,0.01,0.99,1
561,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,04:30,,38.22,38.7,38.1,0.6,38.7,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.550387597,1.550387597,98.4496124,0.02,0.98,1
562,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,08:30,,38.1,38.7,37.66,1.04,38.7,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-2.687338501,2.687338501,97.3126615,0.03,0.97,1
563,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,10:30,,37.66,38.7,37.93,0.77,38.7,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-1.989664083,1.989664083,98.01033592,0.02,0.98,1
564,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,12:30,,37.93,38.7,37.82,0.88,38.7,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-2.273901809,2.273901809,97.72609819,0.02,0.98,1
565,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,15:30,,37.82,38.7,37.75,0.95,38.7,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-2.454780362,2.454780362,97.54521964,0.02,0.98,1
566,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,18:30,,37.75,38.7,37.7,1,38.7,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-2.583979328,2.583979328,97.41602067,0.03,0.97,1
568,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,21:30,PI,111.48,111.48,108.74,2.74,111.48,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-2.457839971,2.457839971,97.54216003,0.02,0.98,1
571,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,08:30,,111.33,111.48,110.83,0.65,111.48,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-0.583064227,0.583064227,99.41693577,0.01,0.99,1
572,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,10:30,,110.83,111.48,110.48,1,111.48,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-0.897021887,0.897021887,99.10297811,0.01,0.99,1
574,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,15:30,,111,111.48,110.74,0.74,111.48,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-0.663796197,0.663796197,99.3362038,0.01,0.99,1
575,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,18:30,,110.74,111.48,109.67,1.81,111.48,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-1.623609616,1.623609616,98.37639038,0.02,0.98,1
577,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,21:30,PI,38.98,38.98,36.28,2.7,38.98,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-6.926629041,6.926629041,93.07337096,0.07,0.93,1
578,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,00:30,,36.28,38.98,36.61,2.37,38.98,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-6.080041047,6.080041047,93.91995895,0.06,0.94,1
579,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,04:30,,36.61,38.98,36.39,2.59,38.98,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-6.644433043,6.644433043,93.35556696,0.07,0.93,1
580,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,08:30,,36.39,38.98,36.16,2.82,38.98,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-7.23447922,7.23447922,92.76552078,0.07,0.93,1
581,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,10:30,,36.16,38.98,36.3,2.68,38.98,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-6.875320677,6.875320677,93.12467932,0.07,0.93,1
582,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,12:30,,36.3,38.98,36.12,2.86,38.98,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-7.337095947,7.337095947,92.66290405,0.07,0.93,1
583,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,15:30,,36.12,38.98,36.2,2.78,38.98,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-7.131862494,7.131862494,92.86813751,0.07,0.93,1
584,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,18:30,,36.2,38.98,35.97,3.01,38.98,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-7.721908671,7.721908671,92.27809133,0.08,0.92,1
589,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,08:30,,119.2,119.79,116.48,3.31,119.79,Alta,08:30 a. m. a 10:30 a. m.,D,D,B,-2.763168879,2.763168879,97.23683112,0.03,0.97,1
590,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,10:30,,116.48,119.79,117.41,2.38,119.79,Alta,10:30 a. m. a 12:30 p. m.,E,E,C,-1.986810251,1.986810251,98.01318975,0.02,0.98,1
591,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,12:30,,117.41,119.79,116.39,3.4,119.79,Baja,12:30 p. m. a 03:30 p. m.,F,F,D,-2.838300359,2.838300359,97.16169964,0.03,0.97,1
592,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,15:30,,116.39,119.79,116.11,3.68,119.79,Baja,03:30 p. m. a 06:30 p. m.,G,G,E,-3.072042741,3.072042741,96.92795726,0.03,0.97,1
593,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,18:30,,116.11,119.79,115.83,3.96,119.79,Alta,06:30 p. m. a 09:30 p. m.,H,H,F,-3.305785124,3.305785124,96.69421488,0.03,0.97,1
595,Perturbado,27/07/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,15:30,PI,37.6,37.6,37.23,0.37,37.6,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.984042553,0.984042553,99.01595745,0.01,0.99,1
596,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,18:30,,37.23,37.6,36.52,1.08,37.6,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-2.872340426,2.872340426,97.12765957,0.03,0.97,1
597,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,21:30,,36.52,37.6,35.42,2.18,37.6,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-5.79787234,5.79787234,94.20212766,0.06,0.94,1
598,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,00:30,,35.42,37.6,34.89,2.71,37.6,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-7.207446809,7.207446809,92.79255319,0.07,0.93,1
599,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,04:30,,34.89,37.6,36.75,0.85,37.6,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.260638298,2.260638298,97.7393617,0.02,0.98,1
600,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,08:30,,36.75,37.6,36.07,1.53,37.6,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-4.069148936,4.069148936,95.93085106,0.04,0.96,1
601,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,10:30,,36.07,37.6,36.81,0.79,37.6,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.10106383,2.10106383,97.89893617,0.02,0.98,1
602,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,12:30,,36.81,37.6,36.48,1.12,37.6,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.978723404,2.978723404,97.0212766,0.03,0.97,1
604,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,15:30,PI,122.48,122.48,121.39,1.09,122.48,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.889941215,0.889941215,99.11005879,0.01,0.99,1
605,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,18:30,,121.39,122.48,118.7,3.78,122.48,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-3.086218158,3.086218158,96.91378184,0.03,0.97,1
606,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,21:30,,118.7,122.48,115.85,6.63,122.48,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-5.413128674,5.413128674,94.58687133,0.05,0.95,1
607,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,00:30,,115.85,122.48,114.19,8.29,122.48,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-6.768451992,6.768451992,93.23154801,0.07,0.93,1
608,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,04:30,,114.19,122.48,120.43,2.05,122.48,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.673742652,1.673742652,98.32625735,0.02,0.98,1
609,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,08:30,,120.43,122.48,118.39,4.09,122.48,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-3.339320705,3.339320705,96.66067929,0.03,0.97,1
610,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,10:30,,118.39,122.48,119.67,2.81,122.48,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.294252123,2.294252123,97.70574788,0.02,0.98,1
611,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,12:30,,119.67,122.48,120.3,2.18,122.48,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.77988243,1.77988243,98.22011757,0.02,0.98,1
613,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,15:30,PI,39.37,39.37,39.08,0.29,39.37,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.736601473,0.736601473,99.26339853,0.01,0.99,1
614,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,18:30,,39.08,39.37,38.19,1.18,39.37,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-2.997205994,2.997205994,97.00279401,0.03,0.97,1
615,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,21:30,,38.19,39.37,38.74,0.63,39.37,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.6002032,1.6002032,98.3997968,0.02,0.98,1
616,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,00:30,,38.74,39.37,38.98,0.39,39.37,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-0.990601981,0.990601981,99.00939802,0.01,0.99,1
617,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,04:30,,38.98,39.37,38.77,0.6,39.37,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.524003048,1.524003048,98.47599695,0.02,0.98,1
618,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,08:30,,38.77,39.37,38.84,0.53,39.37,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.346202692,1.346202692,98.65379731,0.01,0.99,1
619,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,10:30,,38.84,39.37,38.88,0.49,39.37,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.244602489,1.244602489,98.75539751,0.01,0.99,1
622,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,15:30,PI,136.7,136.7,135.81,0.89,136.7,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.651060717,0.651060717,99.34893928,0.01,0.99,1
623,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,18:30,,135.81,136.7,135.49,1.21,136.7,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.885149963,0.885149963,99.11485004,0.01,0.99,1
624,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,21:30,,135.49,136.7,134.81,1.89,136.7,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.382589612,1.382589612,98.61741039,0.01,0.99,1
625,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,00:30,,134.81,136.7,135.1,1.6,136.7,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.170446233,1.170446233,98.82955377,0.01,0.99,1
626,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,04:30,,135.1,136.7,134.82,1.88,136.7,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.375274323,1.375274323,98.62472568,0.01,0.99,1
627,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,08:30,,134.82,136.7,135.2,1.5,136.7,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.097293343,1.097293343,98.90270666,0.01,0.99,1
628,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,10:30,,135.2,136.7,134.16,2.54,136.7,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.858083394,1.858083394,98.14191661,0.02,0.98,1
629,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,12:30,,134.16,136.7,133.16,3.54,136.7,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.58961229,2.58961229,97.41038771,0.03,0.97,1
631,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,15:30,PI,40.77,40.77,40.48,0.29,40.77,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.711307334,0.711307334,99.28869267,0.01,0.99,1
632,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,18:30,,40.48,40.77,40.33,0.44,40.77,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.07922492,1.07922492,98.92077508,0.01,0.99,1
633,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,21:30,,40.33,40.77,40.29,0.48,40.77,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.177336277,1.177336277,98.82266372,0.01,0.99,1
634,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,00:30,,40.29,40.77,40.19,0.58,40.77,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.422614668,1.422614668,98.57738533,0.01,0.99,1
635,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,04:30,,40.19,40.77,40.12,0.65,40.77,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.594309541,1.594309541,98.40569046,0.02,0.98,1
636,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,08:30,,40.12,40.77,40.09,0.68,40.77,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.667893059,1.667893059,98.33210694,0.02,0.98,1
637,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,10:30,,40.09,40.77,39.97,0.8,40.77,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.962227128,1.962227128,98.03777287,0.02,0.98,1
638,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,12:30,,39.97,40.77,39.92,0.85,40.77,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.084866323,2.084866323,97.91513368,0.02,0.98,1
641,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,18:30,,124.29,124.7,123.9,0.8,124.7,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.641539695,0.641539695,99.3584603,0.01,0.99,1
642,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,21:30,,123.9,124.7,123.81,0.89,124.7,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-0.713712911,0.713712911,99.28628709,0.01,0.99,1
643,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,00:30,,123.81,124.7,123.68,1.02,124.7,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-0.817963111,0.817963111,99.18203689,0.01,0.99,1
644,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,04:30,,123.68,124.7,123.56,1.14,124.7,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-0.914194066,0.914194066,99.08580593,0.01,0.99,1
645,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,08:30,,123.56,124.7,123.54,1.16,124.7,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-0.930232558,0.930232558,99.06976744,0.01,0.99,1
646,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,10:30,,123.54,124.7,123.39,1.31,124.7,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.050521251,1.050521251,98.94947875,0.01,0.99,1
