id,sitio,fecha,refugios,tratamiento,individuo,edad,ubicacion,id2,hobotc,idhobo,hobota,hora,pipf,peso,peso_1,peso1,peso2,pesosuma,actividad,horarios,medicont,tiempo,exacta,variacion,perdida,restante,logperdida
357,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,08:30,,125.45,127.53,125.91,1.62,127.53,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.270289344,1.270289344,98.72971066,0.103902655
358,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,10:30,,125.91,127.53,125.79,1.74,127.53,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.364384851,1.364384851,98.63561515,0.134936889
359,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,12:30,,125.79,127.53,125.54,1.99,127.53,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.560417157,1.560417157,98.43958284,0.193240717
361,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,21:30,PI,37.3,37.3,36.62,0.68,37.3,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.8230563,1.8230563,98.1769437,0.260800081
362,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,00:30,,36.62,37.3,37.21,0.09,37.3,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-0.241286863,0.241286863,99.75871314,-0.617466323
363,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,04:30,,37.21,37.3,36.92,0.38,37.3,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.018766756,1.018766756,98.98123324,0.008074765
364,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,08:30,,36.92,37.3,36.91,0.39,37.3,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.045576408,1.045576408,98.95442359,0.019355775
365,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,10:30,,36.91,37.3,36.36,0.94,37.3,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-2.520107239,2.520107239,97.47989276,0.401419022
366,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,12:30,,36.36,37.3,36.81,0.49,37.3,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-1.313672922,1.313672922,98.68632708,0.118487248
367,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,15:30,,36.81,37.3,36.64,0.66,37.3,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-1.769436997,1.769436997,98.230563,0.247835104
368,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,18:30,,36.64,37.3,36.59,0.71,37.3,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-1.903485255,1.903485255,98.09651475,0.279549517
370,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,21:30,PI,115.67,115.67,113.45,2.22,115.67,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.919253047,1.919253047,98.08074695,0.283132239
371,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,00:30,,113.45,115.67,114.77,0.9,115.67,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-0.77807556,0.77807556,99.22192444,-0.108978226
372,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,04:30,,114.77,115.67,114.26,1.41,115.67,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.218985044,1.218985044,98.78101496,0.085998377
373,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,08:30,,114.26,115.67,114.26,1.41,115.67,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.218985044,1.218985044,98.78101496,0.085998377
374,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,10:30,,114.26,115.67,113.92,1.75,115.67,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-1.5129247,1.5129247,98.4870753,0.179817313
375,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,12:30,,113.92,115.67,113.99,1.68,115.67,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-1.452407712,1.452407712,98.54759229,0.162088546
376,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,15:30,,113.99,115.67,113.68,1.99,115.67,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-1.720411516,1.720411516,98.27958848,0.235632341
377,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,18:30,,113.68,115.67,113.3,2.37,115.67,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-2.048932307,2.048932307,97.95106769,0.31152761
379,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,21:30,PI,36.46,36.46,36.09,0.37,36.46,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.014810752,1.014810752,98.98518925,0.00638506
380,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,00:30,,36.09,36.46,36.3,0.16,36.46,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-0.438837082,0.438837082,99.56116292,-0.357696681
381,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,04:30,,36.3,36.46,35.98,0.48,36.46,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.316511245,1.316511245,98.68348875,0.119424573
382,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,08:30,,35.98,36.46,35.95,0.51,36.46,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.398793198,1.398793198,98.6012068,0.145753512
383,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,10:30,,35.95,36.46,35.2,1.26,36.46,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-3.455842019,3.455842019,96.54415798,0.538553881
384,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,12:30,,35.2,36.46,34.95,1.51,36.46,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-4.141524959,4.141524959,95.85847504,0.617160283
385,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,15:30,,34.95,36.46,34.4,2.06,36.46,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-5.650027427,5.650027427,94.34997257,0.752050556
386,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,18:30,,34.4,36.46,34.21,2.25,36.46,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-6.171146462,6.171146462,93.82885354,0.790365854
388,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,21:30,PI,114.47,114.47,113.72,0.75,114.47,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-0.6551935,0.6551935,99.3448065,-0.18363042
389,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,00:30,,113.72,114.47,114.31,0.16,114.47,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-0.139774613,0.139774613,99.86022539,-0.854571702
390,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,04:30,,114.31,114.47,114.47,0,114.47,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,0,0,100,
391,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,08:30,,114.47,114.47,114.15,0.32,114.47,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-0.279549227,0.279549227,99.72045077,-0.553541704
392,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,10:30,,114.15,114.47,113.55,0.92,114.47,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-0.803704027,0.803704027,99.19629597,-0.094903856
393,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,12:30,,113.55,114.47,112.95,1.52,114.47,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-1.327858828,1.327858828,98.67214117,0.123151905
394,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,15:30,,112.95,114.47,112.46,2.01,114.47,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-1.755918581,1.755918581,98.24408142,0.244504375
395,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,18:30,,112.46,114.47,112.26,2.21,114.47,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-1.930636848,1.930636848,98.06936315,0.285700591
397,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,15:30,PI,43.12,43.12,42.61,0.51,43.12,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.182745826,1.182745826,98.81725417,0.072891424
398,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,18:30,,42.61,43.12,42.45,0.67,43.12,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.55380334,1.55380334,98.44619666,0.191396051
399,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,21:30,,42.45,43.12,42.03,1.09,43.12,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-2.527829314,2.527829314,97.47217069,0.402747746
400,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,00:30,,42.03,43.12,42.01,1.11,43.12,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.574211503,2.574211503,97.4257885,0.410644227
401,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,04:30,,42.01,43.12,42.03,1.09,43.12,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.527829314,2.527829314,97.47217069,0.402747746
402,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,08:30,,42.03,43.12,42,1.12,43.12,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.597402597,2.597402597,97.4025974,0.41453927
403,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,10:30,,42,43.12,41.94,1.18,43.12,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.736549165,2.736549165,97.26345083,0.437203255
404,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,12:30,,41.94,43.12,41.75,1.37,43.12,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-3.177179963,3.177179963,96.82282004,0.502041815
406,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,15:30,PI,127.74,127.74,126.68,1.06,127.74,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.829810553,0.829810553,99.17018945,-0.081021046
407,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,18:30,,126.68,127.74,126.43,1.31,127.74,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.025520589,1.025520589,98.97447941,0.010944384
408,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,21:30,,126.43,127.74,126.34,1.4,127.74,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.095976202,1.095976202,98.9040238,0.039801124
409,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,00:30,,126.34,127.74,126.32,1.42,127.74,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.111633005,1.111633005,98.888367,0.045961433
410,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,04:30,,126.32,127.74,126.39,1.35,127.74,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.056834194,1.056834194,98.94316581,0.024006856
411,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,08:30,,126.39,127.74,126.1,1.64,127.74,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.283857836,1.283857836,98.71614216,0.108516936
412,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,10:30,,126.1,127.74,125.98,1.76,127.74,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.377798654,1.377798654,98.62220135,0.139185756
413,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,12:30,,125.98,127.74,125.6,2.14,127.74,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.675277908,1.675277908,98.32472209,0.224086861
415,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,18:30,PI,35.36,35.36,35.12,0.24,35.36,Alta,06:30 p. m. a 09:30 p. m.,A,H,A,-0.678733032,0.678733032,99.32126697,-0.168301014
416,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,21:30,,35.12,35.36,34.98,0.38,35.36,Alta,09:30 p. m. a 12:30 a. m.,B,A,B,-1.074660633,1.074660633,98.92533937,0.03127134
417,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,00:30,,34.98,35.36,34.85,0.51,35.36,Baja,12:30 a. m. a 04:30 a. m.,C,B,C,-1.442307692,1.442307692,98.55769231,0.15905792
418,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,04:30,,34.85,35.36,34.77,0.59,35.36,Baja,04:30 a. m. a 08:30 a. m.,D,C,D,-1.668552036,1.668552036,98.33144796,0.222339755
419,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,08:30,,34.77,35.36,34.82,0.54,35.36,Alta,08:30 a. m. a 10:30 a. m.,E,D,E,-1.527149321,1.527149321,98.47285068,0.183881503
420,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,10:30,,34.82,35.36,34.84,0.52,35.36,Alta,10:30 a. m. a 12:30 p. m.,F,E,F,-1.470588235,1.470588235,98.52941176,0.167491087
421,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,12:30,,34.84,35.36,34.95,0.41,35.36,Baja,12:30 p. m. a 03:30 p. m.,G,F,G,-1.159502262,1.159502262,98.84049774,0.0642716
422,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,15:30,,34.95,35.36,34.88,0.48,35.36,Baja,03:30 p. m. a 06:30 p. m.,H,G,H,-1.357466063,1.357466063,98.64253394,0.132728981
424,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,18:30,PI,126.4,126.4,125.72,0.68,126.4,Alta,06:30 p. m. a 09:30 p. m.,A,H,A,-0.537974684,0.537974684,99.46202532,-0.269238161
425,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,21:30,,125.72,126.4,125.2,1.2,126.4,Alta,09:30 p. m. a 12:30 a. m.,B,A,B,-0.949367089,0.949367089,99.05063291,-0.022565828
426,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,00:30,,125.2,126.4,124.65,1.75,126.4,Baja,12:30 a. m. a 04:30 a. m.,C,B,C,-1.384493671,1.384493671,98.61550633,0.141290975
427,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,04:30,,124.65,126.4,124.46,1.94,126.4,Baja,04:30 a. m. a 08:30 a. m.,D,C,D,-1.534810127,1.534810127,98.46518987,0.186054656
428,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,08:30,,124.46,126.4,124.68,1.72,126.4,Alta,08:30 a. m. a 10:30 a. m.,E,D,E,-1.360759494,1.360759494,98.63924051,0.133781373
429,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,10:30,,124.68,126.4,124.68,1.72,126.4,Alta,10:30 a. m. a 12:30 p. m.,F,E,F,-1.360759494,1.360759494,98.63924051,0.133781373
430,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,12:30,,124.68,126.4,125.05,1.35,126.4,Baja,12:30 p. m. a 03:30 p. m.,G,F,G,-1.068037975,1.068037975,98.93196203,0.028586695
431,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,15:30,,125.05,126.4,124.84,1.56,126.4,Baja,03:30 p. m. a 06:30 p. m.,H,G,H,-1.234177215,1.234177215,98.76582278,0.091377524
433,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,21:30,PI,30.13,30.13,27.42,2.71,30.13,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-8.994357783,8.994357783,91.00564222,0.953970159
434,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,00:30,,27.42,30.13,28.19,1.94,30.13,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-6.43876535,6.43876535,93.56123465,0.808802598
435,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,04:30,,28.19,30.13,26.76,3.37,30.13,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-11.18486558,11.18486558,88.81513442,1.048630769
436,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,08:30,,26.76,30.13,28.04,2.09,30.13,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-6.936608032,6.936608032,93.06339197,0.841147154
437,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,10:30,,28.04,30.13,27.8,2.33,30.13,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-7.733156323,7.733156323,92.26684368,0.888356789
438,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,12:30,,27.8,30.13,27.63,2.5,30.13,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-8.297378029,8.297378029,91.70262197,0.918940877
446,Perturbado,27/07/2019,Base de árbol,B,50,Adulto,Adulto interior,Adulto 1,113,113IBAA1,556,10:30,,134.68,134.68,134.38,0.3,134.68,Alta,10:30 a. m. a 12:30 p. m.,E,E,A,-0.222750223,0.222750223,99.77724978,-0.652181853
447,Perturbado,27/07/2019,Base de árbol,B,50,Adulto,Adulto interior,Adulto 1,113,113IBAA1,556,12:30,,134.38,134.68,134.31,0.37,134.68,Baja,12:30 p. m. a 03:30 p. m.,F,F,B,-0.274725275,0.274725275,99.72527473,-0.561101383
448,Perturbado,27/07/2019,Base de árbol,B,50,Adulto,Adulto interior,Adulto 1,113,113IBAA1,556,15:30,,134.31,134.68,134.1,0.58,134.68,Baja,03:30 p. m. a 06:30 p. m.,G,G,C,-0.430650431,0.430650431,99.56934957,-0.365875114
449,Perturbado,27/07/2019,Base de árbol,B,50,Adulto,Adulto interior,Adulto 1,113,113IBAA1,556,18:30,,134.1,134.68,133.86,0.82,134.68,Alta,06:30 p. m. a 09:30 p. m.,H,H,D,-0.608850609,0.608850609,99.39114939,-0.215489255
451,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,21:30,PI,37.25,37.25,36.45,0.8,37.25,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-2.147651007,2.147651007,97.85234899,0.33196371
452,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,00:30,,36.45,37.25,36.84,0.41,37.25,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-1.100671141,1.100671141,98.89932886,0.04165758
453,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,04:30,,36.84,37.25,36.43,0.82,37.25,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-2.201342282,2.201342282,97.79865772,0.342687575
454,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,08:30,,36.43,37.25,36.6,0.65,37.25,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.744966443,1.744966443,98.25503356,0.24178708
455,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,10:30,,36.6,37.25,36.41,0.84,37.25,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-2.255033557,2.255033557,97.74496644,0.353153009
456,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,12:30,,36.41,37.25,36.92,0.33,37.25,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-0.88590604,0.88590604,99.11409396,-0.052612337
457,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,15:30,,36.92,37.25,36.11,1.14,37.25,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-3.060402685,3.060402685,96.93959732,0.485778574
458,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,18:30,,36.11,37.25,35.57,1.68,37.25,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-4.510067114,4.510067114,95.48993289,0.654183005
460,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,21:30,PI,132.69,132.69,130.96,1.73,132.69,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.303790791,1.303790791,98.69620921,0.115207909
461,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,00:30,,130.96,132.69,121.82,10.87,132.69,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-8.192026528,8.192026528,91.80797347,0.91339135
462,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,04:30,,121.82,132.69,120.92,11.77,132.69,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-8.870299194,8.870299194,91.12970081,0.947938269
463,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,08:30,,120.92,132.69,121.46,11.23,132.69,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-8.463335594,8.463335594,91.53666441,0.927541562
464,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,10:30,,121.46,132.69,121.29,11.4,132.69,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-8.591453764,8.591453764,91.40854624,0.934066657
465,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,12:30,,121.29,132.69,120.73,11.96,132.69,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-9.01349009,9.01349009,90.98650991,0.954892986
466,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,15:30,,120.73,132.69,120.74,11.95,132.69,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-9.005953727,9.005953727,90.99404627,0.954529711
467,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,18:30,,120.74,132.69,118.73,13.96,132.69,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-10.52076268,10.52076268,89.47923732,1.022047224
469,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,15:30,PI,40.12,40.12,39.75,0.37,40.12,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.9222333,0.9222333,99.0777667,-0.0351592
470,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,18:30,,39.75,40.12,39.65,0.47,40.12,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.171485543,1.171485543,98.82851446,0.068736933
471,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,21:30,,39.65,40.12,39.48,0.64,40.12,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.595214357,1.595214357,98.40478564,0.20281905
472,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,00:30,,39.48,40.12,38.9,1.22,40.12,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-3.040877368,3.040877368,96.95912263,0.482998906
473,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,04:30,,38.9,40.12,38.72,1.4,40.12,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-3.489531406,3.489531406,96.51046859,0.542767111
474,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,08:30,,38.72,40.12,39.26,0.86,40.12,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.143569292,2.143569292,97.85643071,0.331137527
475,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,10:30,,39.26,40.12,39.21,0.91,40.12,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.268195414,2.268195414,97.73180459,0.355680468
476,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,12:30,,39.21,40.12,39.15,0.97,40.12,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.41774676,2.41774676,97.58225324,0.38341081
478,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,15:30,PI,121.93,121.93,121.13,0.8,121.93,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.656114164,0.656114164,99.34388584,-0.183020587
